MD-MVM Id,Nationellt övervakningsstations-ID,Övervakningsstation,Stationskoordinat N/X,Stationskoordinat E/Y,Län,Kommun,MS_CD C3,ProvId,Provdatum,Provtagningsår,Provtagningsmånad,Provtagningsdag,SeasonType,Season,Season priority,Season cleaning,Max provdjup (m),TOC (mg/l C),DOC (mg/l C),Tot-N_ps (µg/l N),Tot-N_TNb (µg/l N),Abs_F 254 (/5cm),Abs_F 365 (/5cm),Abs_F 420 (/5cm),Abs_F 436 (/m),Abs_OF 420 (/5cm),Turb_FNU (FNU),Kfyll (µg/l),pH,Kond_25 (mS/m),Alk/Acid (mekv/l),Ca (mekv/l),Mg (mekv/l),Na (mekv/l),K (mekv/l),SO4 (mekv/l),Cl (mekv/l),F (mekv/l),NH4-N (µg/l N),NO2+NO3-N (µg/l N),PO4-P (µg/l P),Tot-P (µg/l P),Si (mg/l),Fe (µg/l),Al (µg/l),Al_s (µg/l),Syrgashalt (mg/l O2),Siktdjup (m),Siktdjup med kikare (m),Siktdjup utan kikare (m),Vattentemperatur (°C)
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,940189,2021-02-16,2021,2,16,1,1,1,0,0.5,11.9,10.9,,3380,1.311,0.203,0.069,1,,16,1.4,7.18,57.6,1.68,3,1.2,1.1,0.15,2.914844889,0.93,0.027,139,2660,22,56.5,8.2,530,760,,12.96,,,,1.2
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,968661,2021-04-14,2021,4,14,1,2,1,0,0.5,9.4,9,,1910,1.004,0.133,0.044,0.64,,3.2,8.6,7.97,56.7,1.97,3.2,1.1,1.1,0.15,2.706641682,0.96,0.026,8,1420,2,23.8,5.8,100,110,,13.48,,,1.9,6.4
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,1019103,2021-08-02,2021,8,2,1,3,1,0,0.5,10.6,9.8,,680,1.048,0.117,0.038,0.58,,5.5,10,8.15,56.4,2.11,3.2,1.2,1.3,0.15,2.498438476,1,0.028,7,0.5,0.5,24.5,1.1,110,120,,8.68,,,1,21.3
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,1023355,2021-10-14,2021,10,14,1,4,1,0,0.5,9,8.6,,602,0.871,0.089,0.028,0.42,,1.8,6.5,8.07,56.3,2.16,3,1.2,1.3,0.15,2.29023527,1.1,0.031,13,20,0.5,15.3,0.21,43,48,,10.69,,,2.1,9.6
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,1055422,2022-02-01,2022,2,1,1,1,1,0,0.5,12.4,,,2150,0.954,0.174,0.066,1,,100,4,6.63,26.2,0.648,1.1,0.52,0.48,0.16,1.415781803,0.51,0.017,352,980,47,187,6.9,3000,1900,,10.83,,,,1.6
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,1057741,2022-04-20,2022,4,20,1,2,1,0,0.5,8.4,,,840,0.864,0.109,0.036,0.54,,3.7,17,8.23,52,1.97,2.8,1,1.2,0.16,2.082032063,1,0.024,12,367,0.5,21.5,2.8,110,110,,14.89,,,1.7,8
140,222512,Fysingen,6607195,664270,Stockholms län,Sigtuna,WA17184339,1084984,2022-08-10,2022,8,10,1,3,1,0,0.5,9.8,,,644,0.882,0.093,0.03,0.44,,4.3,4.2,7.98,56.1,2.22,3,1.1,1.3,0.16,2.082032063,1.2,0.031,19,3,0.5,25.1,0.89,50,59,,8.22,,,1.6,20.1
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,29123,2001-02-21,2001,2,21,1,1,1,0,0.5,21.2,,1377,,,,0.341,,0.559,,2,6.32,6.63,0.221,0.294,0.202,0.157,0.036,0.158,0.084,0.0095,25,402,22,55,4.9,1003,,680,,1.4,,,1.4
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,29124,2001-04-18,2001,4,18,1,2,1,0,0.5,16.5,,1229,,,,0.293,,0.463,,24.9,6.77,8.56,0.389,0.394,0.261,0.188,0.054,0.175,0.097,0.011,46,431,45,75,3.63,852,,640,,1.2,,,6.3
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,29125,2001-08-15,2001,8,15,1,3,1,0,0.5,17.5,,1177,,,,0.132,,0.35,,56.1,8.38,8.72,0.486,0.437,0.288,0.207,0.056,0.161,0.108,0.014,9,2,4,155,1.31,157,,70,,0.7,,,19.7
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,29126,2001-10-15,2001,10,15,1,4,1,0,0.5,14.7,,932,,,,0.185,,0.324,,26.1,6.88,9.12,0.476,0.396,0.273,0.219,0.057,0.157,0.108,0.013,239,52,15,77,0.58,338,,195,,1.4,,,11.5
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,29127,2002-02-19,2002,2,19,1,1,1,0,0.5,11.8,,916,,,,0.245,,0.304,,2.6,6.44,6.08,0.251,0.275,0.189,0.141,0.04,0.123,0.075,0.0084,17,435,19,38,2.17,517,,335,,,,,1.4
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,29128,2002-04-09,2002,4,9,1,2,1,0,0.5,14.2,,1157,,,,0.286,,0.45,,12.1,6.78,8.43,0.358,0.372,0.266,0.19,0.055,0.177,0.092,0.01,14,514,35,69,3.57,929,,930,,0.8,,,6.5
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,29129,2002-08-15,2002,8,15,1,3,1,0,0.5,16.3,,1178,,,,0.168,,0.28,,44.4,7.84,9.08,0.458,0.404,0.278,0.21,0.053,0.174,0.105,0.012,72,6,4,65,0.94,202,,70,,1.1,,,26.4
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,29130,2002-10-15,2002,10,15,1,4,1,0,0.5,14.8,,748,,,,0.143,,0.223,,22.3,7.28,8.67,0.525,0.405,0.276,0.213,0.056,0.158,0.107,0.014,71,28,4,37,0.27,117,,60,,1.8,,,6.2
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,29131,2003-02-26,2003,2,26,1,1,1,0,0.5,14.6,,1046,,,,0.156,,0.195,,10.3,6.82,10.7,0.54,0.474,0.317,0.244,0.065,0.222,0.133,0.014,14,567,13,33,0.61,121,,70,,,,,0.4
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,29132,2003-04-15,2003,4,15,1,2,1,0,0.5,14.4,,1137,,,,0.157,,0.243,,33.3,7.42,9.17,0.502,0.435,0.294,0.234,0.06,0.186,0.11,0.0095,14,277,6,43,0.32,188,,119,,1.3,,,5.5
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,29133,2003-08-12,2003,8,12,1,3,1,0,0.5,14.6,,915,,,,0.118,,0.182,,10.1,7.35,9.2,0.481,0.393,0.303,0.248,0.062,0.196,0.135,0.012,23,4,3,15,0.21,112,,49,,1.6,,,24
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,29134,2003-10-13,2003,10,13,1,4,1,0,0.5,15.4,,1040,,,,0.122,,0.215,,19.8,7.18,9.68,0.501,0.425,0.299,0.254,0.066,0.198,0.118,0.013,114,13,5,6,0.39,186,,113,,1.7,,,9.1
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,29135,2004-02-18,2004,2,18,1,1,1,0,0.5,19.9,,961,,,,0.326,,0.414,,7.3,6.36,7.3,0.204,0.313,0.222,0.184,0.039,0.211,0.102,0.0089,99,384,16,38,2.49,543,,,,,,,0.5
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,29136,2004-04-13,2004,4,13,1,2,1,0,0.5,13.7,,1069,,,,0.208,,0.363,,6.2,6.16,9.58,0.416,0.397,0.295,0.238,0.064,0.248,0.128,0.011,24,607,28,88,4.3,793,,,,1.1,,,8.1
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,29137,2004-08-09,2004,8,9,1,3,1,0,0.5,14,,588,,,,0.138,,0.195,,11,7.16,9.27,0.454,0.398,0.273,0.246,0.065,0.217,0.124,0.013,15,1,4,48,1.06,95,,,,1.5,,,25.9
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,29138,2004-10-06,2004,10,6,1,4,1,0,0.5,15.9,,923,,,,0.116,,0.256,,45.7,6.98,9.88,0.524,0.426,0.28,0.257,0.065,0.193,0.119,0.012,159,27,17,86,0.6,155,,,,1.2,,,11.8
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,29139,2005-02-22,2005,2,22,1,1,1,0,0.5,18.2,,844,,,,0.276,,0.327,,2.1,6.49,9.33,0.391,0.419,0.279,0.242,0.052,0.208,0.124,0.012,21,729,35,48,2.61,454,,,,,,,1.3
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,29140,2005-04-19,2005,4,19,1,2,1,0,0.5,13.9,,892,,,,0.177,,0.304,,22,6.85,9.93,0.513,0.452,0.292,0.23,0.061,0.18,0.131,0.012,214,479,45,99,2.54,463,,,,1.6,,,8.1
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,29141,2005-08-17,2005,8,17,1,3,1,0,0.5,12.8,,998,,,,0.143,,0.206,,30.7,7.08,9.67,0.57,0.458,0.278,0.247,0.059,0.146,0.122,0.012,206,1,15,71,0.73,166,,,,1.2,,,20.4
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,29142,2005-10-17,2005,10,17,1,4,1,0,0.5,13.9,,523,,,,0.139,,0.275,,39.2,7.2,9.53,0.569,0.468,0.289,0.246,0.063,0.137,0.148,0.013,52,28,35,135,1.14,217,,,,1,,,10.2
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,29143,2006-02-28,2006,2,28,1,1,1,0,0.5,18,,974,,,,0.247,,0.305,,2.6,6.84,9.97,0.495,0.468,0.289,0.264,0.059,0.168,0.13,0.013,21,516,21,66,2.73,323,,,,,,,0.2
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,29146,2006-04-25,2006,4,25,1,2,1,0,0.5,15,,946,,,,0.21,,0.373,,13.5,6.65,9.35,0.484,0.413,0.251,0.237,0.063,0.168,0.129,0.012,64,622,61,110,4.7,593,,,,1.7,,,6.6
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,29147,2006-08-17,2006,8,17,1,3,1,0,0.5,16.5,,659,,,,0.127,,0.207,,23.4,7.18,9.46,0.541,0.446,0.282,0.245,0.067,0.157,0.133,0.014,3,2,23,100,0.68,232,,,,1.6,,,21.4
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,29148,2006-10-17,2006,10,17,1,4,1,0,0.5,15.9,,1207,,,,0.122,,0.229,,23.4,6.99,9.64,0.571,0.442,0.28,0.246,0.066,0.147,0.142,0.013,345,31,19,93,0.78,169,,,,1.4,,,12
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,29149,2007-02-27,2007,2,27,1,1,1,0,0.5,16.4,,,1557,,,0.351,,0.428,,1.7,6.78,9.16,0.37,0.416,0.266,0.22,0.059,0.191,0.139,0.012,12,693,45,73,5.06,698,,,,,,,0.3
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,29150,2007-04-18,2007,4,18,1,2,1,0,0.5,17.2,,,1342,,,0.293,,0.446,,22,6.97,8.59,0.365,0.404,0.252,0.215,0.059,0.193,0.116,0.011,14,586,20,58,5.96,715,,,,1.4,,,11.3
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,29151,2007-08-14,2007,8,14,1,3,1,0,0.5,16,,,923,,,0.163,,0.264,,122.8,8.92,9.21,0.44,0.406,0.261,0.24,0.06,0.205,0.131,0.014,8,1,5,64,0.76,107,,,,1.4,,,22.8
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,29152,2007-10-17,2007,10,17,1,4,1,0,0.5,16.4,,,1025,,,0.108,,0.244,,18.2,7.04,9.67,0.486,0.425,0.276,0.251,0.063,0.197,0.141,0.013,183,38,20,65,0.42,175,,,,1.3,,,9.2
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,29153,2008-02-12,2008,2,12,1,1,1,0,0.5,17,,,1374,,,0.204,,0.325,,4.7,6.99,10,0.387,0.446,0.303,0.233,0.06,0.268,0.141,0.012,9,616,35,73,3.41,761,,,,,,,1
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,29154,2008-04-22,2008,4,22,1,2,1,0,0.5,15.3,,,985,,,0.22,,0.401,,25.3,7.39,9.71,0.371,0.436,0.288,0.212,0.056,0.268,0.135,0.012,13,432,16,55,4.11,723,,,,1.3,,,10.9
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,29155,2008-08-13,2008,8,13,1,3,1,0,0.5,18.7,,,1003,,,0.156,,0.261,,30.5,7.21,9.76,0.457,0.445,0.305,0.233,0.058,0.248,0.132,0.014,7,2,9,68,1.01,279,,,,1.3,,,19.6
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,29156,2008-10-16,2008,10,16,1,4,1,0,0.5,21.9,,,816,,,0.204,,0.295,,21.4,7.15,9.58,0.429,0.433,0.298,0.219,0.059,0.24,0.128,0.013,14,16,6,61,0.36,250,,,,1.4,,,9.8
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,29157,2009-01-27,2009,1,27,1,1,3,0,0.5,21.9,,,1056,,,0.356,,0.44,,3.8,6.71,8.56,0.343,0.37,0.283,0.198,0.049,0.194,0.119,0.012,88,290,22,61,3.39,742,,,,,,,0.5
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,29158,2009-04-20,2009,4,20,1,2,1,0,0.5,21.3,,,1160,,,0.319,,0.451,,28.5,6.91,8.83,0.398,0.391,0.284,0.192,0.052,0.198,0.126,0.012,12,245,20,89,3.54,770,,,,1.3,,,9.6
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,29159,2009-08-18,2009,8,18,1,3,1,0,0.5,17.7,,,947,,,0.166,,0.29,,41,7.01,9.1,0.461,0.424,0.285,0.213,0.056,0.186,0.131,0.014,47,3,6,98,1.07,260,,,,1,,,19.3
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,29160,2009-10-15,2009,10,15,1,4,1,0,0.5,21,,,999,,,0.127,,0.217,,22.4,7.17,9.42,0.502,0.416,0.276,0.213,0.054,0.181,0.134,0.013,115,47,9,66,0.32,160,,,,1.3,,,6.4
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,29161,2010-02-17,2010,2,17,1,1,1,0,0.5,17.7,,,1422,,,0.199,,0.234,3.4,2.8,6.82,10.3,0.489,0.467,0.292,0.221,0.057,0.214,0.147,0.014,5,564,26,49,1.32,210,,,,,,,0
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,29162,2010-04-27,2010,4,27,1,2,1,0,0.5,19.6,,,1625,,,0.249,,0.388,10,5,6.74,9.36,0.406,0.375,0.272,0.197,0.052,0.202,0.127,0.011,38,728,32,72,3.13,610,,,,1.2,,,7
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,29163,2010-08-19,2010,8,19,1,3,1,0,0.5,17.1,,,746,,,0.196,,,8.4,25.8,7.24,9,0.475,0.422,0.252,0.204,0.052,0.185,0.126,0.014,30,2,6,56,0.82,260,,,,1.2,,,20.2
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,29164,2010-10-05,2010,10,5,1,4,1,0,0.5,19.8,,,1102,,,0.192,,,11,24.4,7.31,9.07,0.472,0.413,0.244,0.203,0.051,0.176,0.125,0.013,7,28,6,71,0.18,280,,,,1,,,10.5
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,29165,2011-02-21,2011,2,21,1,1,1,0,0.5,28.1,,,1084,,,0.419,,,6.3,3.6,6.58,8.24,0.341,0.389,0.249,0.204,0.041,0.181,0.119,0.013,6,210,9,35,3.39,630,,,,,,,0.3
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,29166,2011-04-19,2011,4,19,1,2,1,0,0.5,17.3,,,1195,,,0.268,,,10,10,6.68,8.74,0.424,0.394,0.265,0.186,0.05,0.172,0.115,0.012,60,455,44,94,3.94,780,,,,1.2,,,8.5
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,278761,2011-08-05,2011,8,5,1,3,1,0,0.5,18.5,,,1179,,,0.147,,,10,,8.22,8.86,0.464,0.376,0.275,0.219,0.06,0.167,0.136,0.014,6,1,5,55,0.45,120,,,,0.9,,,23.1
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,278760,2011-10-17,2011,10,17,1,4,1,0,0.5,16.2,,,937,,,0.122,,,9.8,31.6,7.22,9.13,0.508,0.398,0.281,0.215,0.056,0.156,0.126,0.014,34,24,4,53,0.29,130,,,,1.5,,,8.7
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,278340,2012-02-21,2012,2,21,1,1,1,0,0.5,18.5,,,1313,,,0.231,,,4.8,1.5,6.86,10.1,0.468,0.455,0.302,0.237,0.058,0.194,0.142,0.013,13,502,19,44,2.52,390,,,,,,,0.3
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,278341,2012-04-10,2012,4,10,1,2,1,0,0.5,16.5,,,1127,,,0.205,,,4.9,16.8,7.05,9.29,0.45,0.416,0.281,0.209,0.054,0.177,0.13,0.012,22,396,27,65,2.76,390,,,,1.1,,,5
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,278342,2012-08-06,2012,8,6,1,3,1,0,0.5,19.5,,,990,,,0.246,,,2.7,25.4,7.18,8.41,0.419,0.346,0.259,0.194,0.05,0.153,0.119,0.013,11,2,3,46,1.09,260,,,,1,,,20.9
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,278339,2012-10-08,2012,10,8,1,4,1,0,0.5,19.7,,,1207,,,0.274,,,3.9,50.9,7.02,8.97,0.506,0.405,0.272,0.207,0.057,0.132,0.12,0.013,84,63,9,73,1.43,490,,,,1.2,,,11.2
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,248367,2013-02-05,2013,2,5,1,1,1,0,0.5,26.1,,,1379,5.245,1.163,0.483,7.62,,,0.5,6.56,8.46,0.368,0.378,0.26,0.196,0.0445,0.15,0.116,0.012,11,487,26,52,5.05,860,450,,,,,,0.2
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,244732,2013-04-25,2013,4,25,1,2,1,0,0.5,15.6,,,1090,3.08,0.696,0.283,4.48,,12,14,6.42,5.19,0.205,0.221,0.154,0.112,0.0403,0.086,0.067,0.0074,42,527,18,69,3.34,750,460,,,,,0.9,4.1
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,248471,2013-08-14,2013,8,14,1,3,1,0,0.5,18.2,,,967,2.808,0.548,0.207,3.18,,11,28,7.27,8.72,0.484,0.371,0.257,0.199,0.0597,0.137,0.117,0.013,6,1,7,75,1.25,340,86,,,,,1.1,21
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,244933,2013-10-16,2013,10,16,1,4,1,0,0.5,17.8,,,931,2.562,0.445,0.165,2.54,,9.1,27,7.22,8.78,0.477,0.36,0.252,0.198,0.0612,0.144,0.123,0.013,18,4,4,53,0.8,260,84,,,,,1.3,9.9
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,239402,2014-02-06,2014,2,6,1,1,1,0,0.5,18.5,,,1400,3.078,0.615,0.239,3.7,,6.8,1.8,6.88,9.39,0.395,0.412,0.284,0.22,0.0594,0.215,0.132,0.013,8,637,13,39.7,2.57,330,250,,,,,,0.3
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,239452,2014-04-13,2014,4,13,1,2,1,0,0.5,16.8,,,1520,3.041,0.632,0.253,3.96,,8.3,18,7,9.07,0.346,0.384,0.269,0.2,0.0548,0.216,0.123,0.012,23,783,10,48.6,3.7,640,530,,,,,1.2,7.1
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,240286,2014-08-06,2014,8,6,1,3,1,0,0.5,18.1,,,947,2.424,0.406,0.145,2.18,,9.8,58,7.41,9.39,0.45,0.406,0.284,0.225,0.0571,0.211,0.133,0.013,11,1.5,4,67.1,0.56,290,61,,,,,1,23.9
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,248059,2014-10-08,2014,10,8,1,4,1,0,0.5,18.8,,,828,2.094,0.332,0.118,1.8,,7.1,36,7.27,9.49,0.497,0.413,0.269,0.219,0.0585,0.183,0.133,0.013,15,4,3,54.9,0.23,180,51,,,,,1.1,11.9
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,284321,2015-02-24,2015,2,24,1,1,1,0,0.5,23.2,,,1380,4.173,0.893,0.345,5.36,,4.2,2.4,6.53,8.94,0.276,0.365,0.244,0.202,0.0406,0.228,0.144,0.012,20,472,9,33.8,4,590,420,,,,,,0.6
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,302239,2015-04-13,2015,4,13,1,2,1,0,0.5,17,,,1250,2.962,0.625,0.249,3.9,,6.8,14,6.95,9.19,0.379,0.419,0.269,0.202,0.0532,0.222,0.123,0.011,33,496,11,55.3,3.5,540,370,,,,,1.1,7.9
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,341667,2015-08-05,2015,8,5,1,3,1,0,0.5,18.5,,,851,2.4,0.427,0.16,2.42,,12,33,8.24,9.2,0.433,0.404,0.266,0.211,0.0536,0.221,0.129,0.012,11,1.5,2,60.9,1,180,68,,,,,1.1,22.3
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,351576,2015-10-14,2015,10,14,1,4,1,0,0.5,18.2,,,1180,2.59,0.462,0.173,2.66,,3.8,24,6.91,9.36,0.448,0.391,0.27,0.227,0.0576,0.206,0.129,0.013,176,139,8,65.6,0.88,240,90,,,,,1.3,10.2
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,383466,2016-02-11,2016,2,11,1,1,1,0,0.5,23.4,,,1510,4.16,0.925,0.368,5.78,,6.5,1.3,6.62,7.77,0.289,0.34,0.22,0.19,0.043,0.182,0.125,0.011,27,564,21,65.2,3.2,680,540,,,,,,1.9
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,478232,2016-04-12,2016,4,12,1,2,1,0,0.5,18.2,,,1300,3.092,0.657,0.264,4.16,,6,10,6.86,9.52,0.416,0.41,0.26,0.21,0.051,0.2144493025,0.1291,0.011,14,549,16,60.4,3.2,600,370,,,,,1,9.6
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,524459,2016-08-11,2016,8,11,1,3,1,0,0.5,18.9,,,1250,2.4,0.415,0.15,2.28,,12,61,7.17,10.2,0.551,0.46,0.28,0.23,0.056,0.1873828857,0.14,0.013,53,4,9,97.8,1.2,330,95,,,,,0.7,18.6
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,543985,2016-10-18,2016,10,18,1,4,1,0,0.5,15.9,,,1470,2.158,0.353,0.132,2.02,,3.9,4.9,7.05,10.5,0.561,0.43,0.28,0.24,0.059,0.1873828857,0.14,0.013,406,149,42,83.1,2.1,180,81,,,,,1.55,8.5
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,607646,2017-02-14,2017,2,14,1,1,1,0,0.5,18,,,1750,2.378,0.413,0.152,2.34,,2.5,4.2,6.8,11.7,0.513,0.5,0.3,0.28,0.064,0.2498438476,0.17,0.013,26,909,32,70.4,3.3,250,150,,,,,,0.4
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,627892,2017-04-19,2017,4,19,1,2,1,0,0.5,16.1,,,1180,2.163,0.384,0.145,2.24,,4.1,23,7.38,10.5,0.47,0.45,0.27,0.23,0.054,0.2498438476,0.14,0.012,20,459,4,50.2,2.3,250,140,,,,,0.9,7.4
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,688488,2017-08-07,2017,8,7,1,3,1,0,0.5,16,,,962,2.005,0.301,0.106,1.6,,2.3,19,7.07,11.2,0.572,0.49,0.29,0.26,0.059,0.229023527,0.16,0.014,66,1.5,30,93.9,0.51,250,68,,,,,1.7,20.2
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,704035,2017-10-18,2017,10,18,1,4,1,0,0.5,14.9,,,1110,1.868,0.289,0.105,1.6,,7.6,9.7,7.16,11,0.538,0.47,0.29,0.25,0.059,0.2498438476,0.16,0.014,121,152,30,79.9,1.4,280,210,,,,,0.9,10.3
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,720433,2018-02-14,2018,2,14,1,1,1,0,0.5,33.2,,,1360,6.44,1.437,0.577,8.98,,7.1,1.4,5.96,6.55,0.08,0.28,0.18,0.18,0.022,0.1936289819,0.13,0.014,14,231,6,38.1,5.5,760,720,,,,,,0.3
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,730956,2018-04-24,2018,4,24,1,2,1,0,0.5,17.4,,,1480,2.952,0.597,0.241,3.8,,8.4,21,6.79,10.6,0.455,0.46,0.28,0.22,0.051,0.2706641682,0.15,0.011,22,543,14,74,4,420,400,,,,,1.3,9.9
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,748796,2018-08-08,2018,8,8,1,3,1,0,0.5,17.3,,,1200,2.256,0.337,0.116,1.7,,2.4,30,6.92,11.4,0.539,0.45,0.32,0.26,0.059,0.2706641682,0.16,0.013,214,1.5,4,51,2.2,180,46,,,,,1,23.7
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,756950,2018-10-15,2018,10,15,1,4,1,0,0.5,16.2,,,875,1.963,0.279,0.095,1.4,,10,13,7.2,11.2,0.559,0.48,0.31,0.26,0.059,0.2706641682,0.16,0.014,13,2,6,69.9,0.85,110,95,,,,,0.9,10.9
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,770340,2019-02-05,2019,2,5,1,1,1,0,0.5,16.2,,,1220,1.981,0.279,0.094,1.4,,3.2,8.7,6.93,13.2,0.613,0.55,0.36,0.3,0.072,0.3123048095,0.19,0.013,21,340,15,44.7,0.54,74,30,,,,,,0.1
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,777152,2019-04-08,2019,4,8,1,2,1,0,0.5,18.5,,,1630,2.271,0.391,0.144,2.2,,5.9,20,6.95,12.3,0.474,0.55,0.33,0.25,0.056,0.3747657714,0.17,0.012,19,794,8,54.2,2.6,200,160,,,,,1.2,6.9
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,789069,2019-08-12,2019,8,12,1,3,1,0,0.5,14.4,,,809,1.781,0.239,0.08,1.2,,2.7,13,7.09,12.7,0.571,0.55,0.37,0.29,0.061,0.3539454508,0.18,0.014,19,2,12,64.9,0.49,170,29,,,,,1.8,20.8
141,255027,Lillsjön,6552780,603472,Södermanlands län,Flen,WA21110270,817215,2019-10-10,2019,10,10,1,4,1,0,0.5,14,,,759,1.701,0.227,0.078,1.2,,5.2,15,7.37,12.5,0.572,0.55,0.36,0.29,0.064,0.3539454508,0.18,0.013,6,0.5,0.5,65.2,0.52,95,31,,,,,1.7,8.5
