Date,"Total
vattenföring
[m³/s]","Total
stationskorrigerad
vattenföring
[m³/s]","Total
naturlig
vattenföring
[m³/s]","Lokal
vattenföring
[m³/s]","Vattendragstemperatur
[°C]",7-day Avg Total Vattenföring,30-day Avg Total Vattenföring,7-day Avg Lokal Vattenföring,30-day Avg Lokal Vattenföring,MD-MVM Id,Temp 1w avg,Temp 2w avg,Temp 4w avg,Temp 12w avg,Temp 52w avg,Precip 1w avg,Precip 2w avg,Precip 4w avg,Precip 12w avg,Precip 52w avg
2019-06-23,0.01,0.01,0.01,0.004,20.9,0.01214285714,0.0183,0.005142857143,0.02083333333,54,,,,,,,,,,
2019-06-24,0.009,0.009,0.009,0.003,20.7,0.01128571429,0.01833333333,0.004428571429,0.02073333333,54,,,,,,,,,,
2019-06-25,0.008,0.008,0.008,0.003,20.7,0.01042857143,0.01826666667,0.004,0.0204,54,,,,,,,,,,
2019-06-26,0.007,0.007,0.007,0.003,20.7,0.009571428571,0.01806666667,0.003714285714,0.01903333333,54,,,,,,,,,,
2019-06-27,0.007,0.007,0.007,0.003,20.4,0.008857142857,0.01776666667,0.003428571429,0.01716666667,54,,,,,,,,,,
2019-06-28,0.006,0.006,0.006,0.003,20.2,0.008142857143,0.01736666667,0.003285714286,0.01553333333,54,,,,,,,,,,
2019-06-29,0.006,0.006,0.006,0.003,20.7,0.007571428571,0.01686666667,0.003142857143,0.01383333333,54,,,,,,,,,,
2019-06-30,0.005,0.005,0.005,0.003,21.3,0.006857142857,0.01623333333,0.003,0.01206666667,54,,,,,,,,,,
2019-07-01,0.005,0.005,0.005,0.005,21.3,0.006285714286,0.01553333333,0.003285714286,0.0106,54,,,,,,,,,,
2019-07-02,0.005,0.005,0.005,0.003,20.2,0.005857142857,0.01476666667,0.003285714286,0.009166666667,54,,,,,,,,,,
2019-07-03,0.005,0.005,0.005,0.003,19.3,0.005571428571,0.014,0.003285714286,0.008066666667,54,,,,,,,,,,
2019-07-04,0.005,0.005,0.005,0.003,17.8,0.005285714286,0.01326666667,0.003285714286,0.007233333333,54,,,,,,,,,,
2019-07-05,0.005,0.005,0.005,0.003,17.6,0.005142857143,0.01256666667,0.003285714286,0.006666666667,54,,,,,,,,,,
2019-07-06,0.005,0.005,0.005,0.003,17.5,0.005,0.01193333333,0.003285714286,0.006233333333,54,,,,,,,,,,
2019-07-07,0.004,0.004,0.004,0.003,17.6,0.004857142857,0.0113,0.003285714286,0.005866666667,54,,,,,,,,,,
2019-07-08,0.004,0.004,0.004,0.003,17.7,0.004714285714,0.0107,0.003,0.0056,54,,,,,,,,,,
2019-07-09,0.004,0.004,0.004,0.003,18,0.004571428571,0.01013333333,0.003,0.005366666667,54,,,,,,,,,,
2019-07-10,0.003,0.003,0.003,0.002,18.6,0.004285714286,0.009566666667,0.002857142857,0.005133333333,54,,,,,,,,,,
2019-07-11,0.003,0.003,0.003,0.002,19,0.004,0.009066666667,0.002714285714,0.004966666667,54,,,,,,,,,,
2019-07-12,0.003,0.003,0.003,0.002,19,0.003714285714,0.008566666667,0.002571428571,0.004733333333,54,,,,,,,,,,
2019-07-13,0.002,0.002,0.002,0.002,19.2,0.003285714286,0.008,0.002428571429,0.0044,54,,,,,,,,,,
2019-07-14,0.002,0.002,0.002,0.004,19.4,0.003,0.007433333333,0.002571428571,0.004033333333,54,,,,,,,,,,
2019-07-15,0.003,0.003,0.003,0.011,18.7,0.002857142857,0.006933333333,0.003714285714,0.003966666667,54,,,,,,,,,,
2019-07-16,0.004,0.004,0.004,0.004,18.1,0.002857142857,0.0065,0.003857142857,0.003766666667,54,,,,,,,,,,
2019-07-17,0.004,0.004,0.004,0.004,18.5,0.003,0.006133333333,0.004142857143,0.003633333333,54,,,,,,,,,,
2019-07-18,0.004,0.004,0.004,0.004,19.3,0.003142857143,0.0058,0.004428571429,0.003566666667,54,,,,,,,,,,
2019-07-19,0.004,0.004,0.004,0.003,19.8,0.003285714286,0.0055,0.004571428571,0.0035,54,,,,,,,,,,
2019-07-20,0.003,0.003,0.003,0.003,20.4,0.003428571429,0.0052,0.004714285714,0.003433333333,54,,,,,,,,,,
2019-07-21,0.003,0.003,0.003,0.003,20.4,0.003571428571,0.004933333333,0.004571428571,0.0034,54,,,,,,,,,,
2019-07-22,0.003,0.003,0.003,0.003,20.7,0.003571428571,0.0047,0.003428571429,0.003366666667,54,,,,,,,,,,
2019-07-23,0.003,0.003,0.003,0.003,21.1,0.003428571429,0.004466666667,0.003285714286,0.003333333333,54,,,,,,,,,,
2019-07-24,0.002,0.002,0.002,0.003,21.9,0.003142857143,0.004233333333,0.003142857143,0.003333333333,54,,,,,,,,,,
2019-07-25,0.002,0.002,0.002,0.003,23,0.002857142857,0.004033333333,0.003,0.003333333333,54,,,,,,,,,,
2019-07-26,0.002,0.002,0.002,0.003,23.8,0.002571428571,0.003866666667,0.003,0.003333333333,54,,,,,,,,,,
2019-07-27,0.001,0.001,0.001,0.003,24.3,0.002285714286,0.003666666667,0.003,0.003333333333,54,,,,,,,,,,
2019-07-28,0.001,0.001,0.001,0.003,24.7,0.002,0.0035,0.003,0.003333333333,54,,,,,,,,,,
2019-07-29,0.001,0.001,0.001,0.004,24.2,0.001714285714,0.003333333333,0.003142857143,0.003366666667,54,,,,,,,,,,
2019-07-30,0.001,0.001,0.001,0.002,22.3,0.001428571429,0.0032,0.003,0.003333333333,54,,,,,,,,,,
2019-07-31,0.001,0.001,0.001,0.002,21,0.001285714286,0.003066666667,0.002857142857,0.003233333333,54,,,,,,,,,,
2019-08-01,0.001,0.001,0.001,0.002,20.8,0.001142857143,0.002933333333,0.002714285714,0.0032,54,,,,,,,,,,
2019-08-02,0.001,0.001,0.001,0.002,20.9,0.001,0.0028,0.002571428571,0.003166666667,54,,,,,,,,,,
2019-08-03,0.001,0.001,0.001,0.005,20.5,0.001,0.002666666667,0.002857142857,0.003233333333,54,,,,,,,,,,
2019-08-04,0.001,0.001,0.001,0.002,19.7,0.001,0.002533333333,0.002714285714,0.0032,54,,,,,,,,,,
2019-08-05,0.001,0.001,0.001,0.002,19.7,0.001,0.0024,0.002428571429,0.003166666667,54,,,,,,,,,,
2019-08-06,0.001,0.001,0.001,0.003,19.7,0.001,0.0023,0.002571428571,0.003166666667,54,,,,,,,,,,
2019-08-07,0.001,0.001,0.001,0.002,20,0.001,0.0022,0.002571428571,0.003133333333,54,,,,,,,,,,
2019-08-08,0.001,0.001,0.001,0.003,19.8,0.001,0.0021,0.002714285714,0.003133333333,54,,,,,,,,,,
2019-08-09,0.001,0.001,0.001,0.002,19.9,0.001,0.002033333333,0.002714285714,0.003133333333,54,,,,,,,,,,
2019-08-10,0.001,0.001,0.001,0.01,19.6,0.001,0.001966666667,0.003428571429,0.0034,54,,,,,,,,,,
2019-08-11,0.002,0.002,0.002,0.006,19.7,0.001142857143,0.001933333333,0.004,0.003533333333,54,,,,,,,,,,
2019-08-12,0.002,0.002,0.002,0.005,19.9,0.001285714286,0.001933333333,0.004428571429,0.003633333333,54,,,,,,,,,,
2019-08-13,0.002,0.002,0.002,0.004,19.8,0.001428571429,0.001933333333,0.004571428571,0.003633333333,54,16.87142857,16.43571429,18.16071429,16.20714286,6.549725275,5.385714286,3.692857143,2.525,2.64047619,1.675549451
2019-08-14,0.002,0.002,0.002,0.004,19,0.001571428571,0.0019,0.004857142857,0.0034,54,,,,,,,,,,
2019-08-15,0.002,0.002,0.002,0.004,18.5,0.001714285714,0.001833333333,0.005,0.0034,54,,,,,,,,,,
2019-08-16,0.002,0.002,0.002,0.004,18.2,0.001857142857,0.001766666667,0.005285714286,0.0034,54,,,,,,,,,,
2019-08-17,0.002,0.002,0.002,0.004,18.1,0.002,0.0017,0.004428571429,0.0034,54,,,,,,,,,,
2019-08-18,0.002,0.002,0.002,0.008,18.4,0.002,0.001633333333,0.004714285714,0.003566666667,54,,,,,,,,,,
2019-08-19,0.002,0.002,0.002,0.007,18.5,0.002,0.0016,0.005,0.0037,54,,,,,,,,,,
2019-08-20,0.002,0.002,0.002,0.005,18.5,0.002,0.001566666667,0.005142857143,0.003766666667,54,,,,,,,,,,
2019-08-21,0.002,0.002,0.002,0.005,18.4,0.002,0.001533333333,0.005285714286,0.003833333333,54,,,,,,,,,,
2019-08-22,0.002,0.002,0.002,0.004,17.7,0.002,0.0015,0.005285714286,0.003866666667,54,,,,,,,,,,
2019-08-23,0.002,0.002,0.002,0.004,17.8,0.002,0.0015,0.005285714286,0.0039,54,,,,,,,,,,
2019-08-24,0.002,0.002,0.002,0.004,17.8,0.002,0.0015,0.005285714286,0.003933333333,54,,,,,,,,,,
2019-08-25,0.002,0.002,0.002,0.003,18.3,0.002,0.0015,0.004571428571,0.003933333333,54,,,,,,,,,,
2019-08-26,0.002,0.002,0.002,0.003,18.9,0.002,0.001533333333,0.004,0.003933333333,54,,,,,,,,,,
2019-08-27,0.001,0.001,0.001,0.003,19.4,0.001857142857,0.001533333333,0.003714285714,0.003933333333,54,,,,,,,,,,
2019-08-28,0.001,0.001,0.001,0.003,20,0.001714285714,0.001533333333,0.003428571429,0.0039,54,,,,,,,,,,
2019-08-29,0.002,0.002,0.002,0.004,20.3,0.001714285714,0.001566666667,0.003428571429,0.003966666667,54,,,,,,,,,,
2019-08-30,0.002,0.002,0.002,0.003,19.9,0.001714285714,0.0016,0.003285714286,0.004,54,,,,,,,,,,
2019-08-31,0.001,0.001,0.001,0.003,20,0.001571428571,0.0016,0.003142857143,0.004033333333,54,,,,,,,,,,
2019-09-01,0.001,0.001,0.001,0.004,19.9,0.001428571429,0.0016,0.003285714286,0.0041,54,,,,,,,,,,
2019-09-02,0.002,0.002,0.002,0.003,19.1,0.001428571429,0.001633333333,0.003285714286,0.004033333333,54,,,,,,,,,,
2019-09-03,0.002,0.002,0.002,0.004,18,0.001571428571,0.001666666667,0.003428571429,0.0041,54,,,,,,,,,,
2019-09-04,0.002,0.002,0.002,0.009,16.9,0.001714285714,0.0017,0.004285714286,0.004333333333,54,,,,,,,,,,
2019-09-05,0.003,0.003,0.003,0.011,16.6,0.001857142857,0.001766666667,0.005285714286,0.0046,54,,,,,,,,,,
2019-09-06,0.003,0.003,0.003,0.009,15.7,0.002,0.001833333333,0.006142857143,0.004833333333,54,,,,,,,,,,
2019-09-07,0.003,0.003,0.003,0.011,15.3,0.002285714286,0.0019,0.007285714286,0.0051,54,,,,,,,,,,
2019-09-08,0.004,0.004,0.004,0.014,15,0.002714285714,0.002,0.008714285714,0.0055,54,,,,,,,,,,
2019-09-09,0.004,0.004,0.004,0.017,14.8,0.003,0.0021,0.01071428571,0.005733333333,54,,,,,,,,,,
2019-09-10,0.005,0.005,0.005,0.017,15.2,0.003428571429,0.0022,0.01257142857,0.0061,54,,,,,,,,,,
2019-09-11,0.005,0.005,0.005,0.012,15.5,0.003857142857,0.0023,0.013,0.006333333333,54,,,,,,,,,,
2019-09-12,0.005,0.005,0.005,0.01,15.7,0.004142857143,0.0024,0.01285714286,0.006533333333,54,,,,,,,,,,
2019-09-13,0.005,0.005,0.005,0.007,15.3,0.004428571429,0.0025,0.01257142857,0.006633333333,54,,,,,,,,,,
2019-09-14,0.005,0.005,0.005,0.008,14.6,0.004714285714,0.0026,0.01214285714,0.006766666667,54,,,,,,,,,,
2019-09-15,0.005,0.005,0.005,0.01,14.5,0.004857142857,0.0027,0.01157142857,0.006966666667,54,,,,,,,,,,
2019-09-16,0.005,0.005,0.005,0.007,14,0.005,0.0028,0.01014285714,0.007066666667,54,,,,,,,,,,
2019-09-17,0.005,0.005,0.005,0.006,12.8,0.005,0.0029,0.008571428571,0.007,54,,,,,,,,,,
2019-09-18,0.005,0.005,0.005,0.005,12.3,0.005,0.003,0.007571428571,0.006933333333,54,,,,,,,,,,
2019-09-19,0.005,0.005,0.005,0.005,11.5,0.005,0.0031,0.006857142857,0.006933333333,54,,,,,,,,,,
2019-09-20,0.005,0.005,0.005,0.004,11,0.005,0.0032,0.006428571429,0.0069,54,,,,,,,,,,
2019-09-21,0.004,0.004,0.004,0.004,11.5,0.004857142857,0.003266666667,0.005857142857,0.0069,54,,,,,,,,,,
2019-09-22,0.004,0.004,0.004,0.003,11,0.004714285714,0.003333333333,0.004857142857,0.006866666667,54,,,,,,,,,,
2019-09-23,0.004,0.004,0.004,0.003,10.6,0.004571428571,0.0034,0.004285714286,0.006833333333,54,,,,,,,,,,
2019-09-24,0.004,0.004,0.004,0.003,10.5,0.004428571429,0.003466666667,0.003857142857,0.006833333333,54,,,,,,,,,,
2019-09-25,0.004,0.004,0.004,0.002,10.4,0.004285714286,0.003533333333,0.003428571429,0.0068,54,,,,,,,,,,
2019-09-26,0.004,0.004,0.004,0.002,10.4,0.004142857143,0.003633333333,0.003,0.006766666667,54,,,,,,,,,,
2019-09-27,0.004,0.004,0.004,0.003,10.3,0.004,0.003733333333,0.002857142857,0.006766666667,54,,,,,,,,,,
2019-09-28,0.004,0.004,0.004,0.005,10.6,0.004,0.0038,0.003,0.0068,54,,,,,,,,,,
2019-09-29,0.005,0.005,0.005,0.008,10.9,0.004142857143,0.0039,0.003714285714,0.006966666667,54,,,,,,,,,,
2019-09-30,0.005,0.005,0.005,0.012,10.1,0.004285714286,0.004033333333,0.005,0.007266666667,54,,,,,,,,,,
2019-10-01,0.007,0.007,0.007,0.026,9.3,0.004714285714,0.004233333333,0.008285714286,0.008,54,,,,,,,,,,
2019-10-02,0.008,0.008,0.008,0.026,8.9,0.005285714286,0.004433333333,0.01171428571,0.008766666667,54,,,,,,,,,,
2019-10-03,0.008,0.008,0.008,0.019,8,0.005857142857,0.004633333333,0.01414285714,0.009266666667,54,,,,,,,,,,
2019-10-04,0.009,0.009,0.009,0.016,6.9,0.006571428571,0.004866666667,0.016,0.0095,54,,,,,,,,,,
2019-10-05,0.009,0.009,0.009,0.014,5.6,0.007285714286,0.005066666667,0.01728571429,0.0096,54,,,,,,,,,,
2019-10-06,0.009,0.009,0.009,0.013,4.8,0.007857142857,0.005266666667,0.018,0.009733333333,54,,,,,,,,,,
2019-10-07,0.009,0.009,0.009,0.011,4.5,0.008428571429,0.005466666667,0.01785714286,0.009733333333,54,,,,,,,,,,
2019-10-08,0.009,0.009,0.009,0.01,4.1,0.008714285714,0.005633333333,0.01557142857,0.0096,54,,,,,,,,,,
2019-10-09,0.009,0.009,0.009,0.009,4.1,0.008857142857,0.0058,0.01314285714,0.009333333333,54,,,,,,,,,,
2019-10-10,0.009,0.009,0.009,0.009,4.7,0.009,0.005933333333,0.01171428571,0.009066666667,54,,,,,,,,,,
2019-10-11,0.009,0.009,0.009,0.008,5.3,0.009,0.006066666667,0.01057142857,0.008933333333,54,,,,,,,,,,
2019-10-12,0.01,0.01,0.01,0.011,5.9,0.009142857143,0.006233333333,0.01014285714,0.008966666667,54,,,,,,,,,,
2019-10-13,0.011,0.011,0.011,0.019,5.7,0.009428571429,0.006433333333,0.011,0.009366666667,54,,,,,,,,,,
2019-10-14,0.012,0.012,0.012,0.023,5.7,0.009857142857,0.006666666667,0.01271428571,0.009866666667,54,5.442857143,4.185714286,6.342857143,12.79047619,6.387637363,1.557142857,1.1,1.553571429,2.397619048,1.799175824
2019-10-15,0.016,0.016,0.016,0.071,5.8,0.01085714286,0.007033333333,0.02142857143,0.0119,54,,,,,,,,,,
2019-10-16,0.026,0.026,0.026,0.133,6,0.01328571429,0.007733333333,0.03914285714,0.0161,54,,,,,,,,,,
2019-10-17,0.037,0.037,0.037,0.144,5.9,0.01728571429,0.0088,0.05842857143,0.0207,54,,,,,,,,,,
2019-10-18,0.049,0.049,0.049,0.159,6.3,0.023,0.01026666667,0.08,0.02583333333,54,,,,,,,,,,
2019-10-19,0.066,0.066,0.066,0.195,6.7,0.031,0.0123,0.1062857143,0.03216666667,54,,,,,,,,,,
2019-10-20,0.088,0.088,0.088,0.226,6.4,0.042,0.01506666667,0.1358571429,0.03956666667,54,,,,,,,,,,
2019-10-21,0.107,0.107,0.107,0.207,5.9,0.05557142857,0.0185,0.1621428571,0.04633333333,54,,,,,,,,,,
2019-10-22,0.118,0.118,0.118,0.167,6.2,0.07014285714,0.0223,0.1758571429,0.0518,54,,,,,,,,,,
2019-10-23,0.122,0.122,0.122,0.132,6.5,0.08385714286,0.02623333333,0.1757142857,0.0561,54,,,,,,,,,,
2019-10-24,0.121,0.121,0.121,0.104,6.9,0.09585714286,0.03013333333,0.17,0.05946666667,54,,,,,,,,,,
2019-10-25,0.116,0.116,0.116,0.08,7.3,0.1054285714,0.03386666667,0.1587142857,0.06206666667,54,,,,,,,,,,
2019-10-26,0.11,0.11,0.11,0.064,6.6,0.1117142857,0.0374,0.14,0.06413333333,54,,,,,,,,,,
2019-10-27,0.103,0.103,0.103,0.052,5.5,0.1138571429,0.0407,0.1151428571,0.06576666667,54,,,,,,,,,,
2019-10-28,0.095,0.095,0.095,0.044,4.7,0.1121428571,0.04373333333,0.09185714286,0.06706666667,54,,,,,,,,,,
2019-10-29,0.089,0.089,0.089,0.041,4.2,0.108,0.04653333333,0.07385714286,0.06816666667,54,,,,,,,,,,
2019-10-30,0.083,0.083,0.083,0.037,3.6,0.1024285714,0.04913333333,0.06028571429,0.069,54,,,,,,,,,,
2019-10-31,0.077,0.077,0.077,0.035,3.3,0.09614285714,0.05146666667,0.05042857143,0.0693,54,,,,,,,,,,
2019-11-01,0.072,0.072,0.072,0.032,2.7,0.08985714286,0.0536,0.04357142857,0.0695,54,,,,,,,,,,
2019-11-02,0.068,0.068,0.068,0.03,2.3,0.08385714286,0.0556,0.03871428571,0.06986666667,54,,,,,,,,,,
2019-11-03,0.064,0.064,0.064,0.028,1.4,0.07828571429,0.05743333333,0.03528571429,0.07026666667,54,,,,,,,,,,
2019-11-04,0.06,0.06,0.06,0.026,0.5,0.07328571429,0.05913333333,0.03271428571,0.07066666667,54,,,,,,,,,,
2019-11-05,0.056,0.056,0.056,0.025,0,0.06857142857,0.0607,0.03042857143,0.07106666667,54,,,,,,,,,,
2019-11-06,0.053,0.053,0.053,0.023,0,0.06428571429,0.06216666667,0.02842857143,0.07146666667,54,,,,,,,,,,
2019-11-07,0.05,0.05,0.05,0.022,0,0.06042857143,0.06353333333,0.02657142857,0.07186666667,54,,,,,,,,,,
2019-11-08,0.049,0.049,0.049,0.02,0,0.05714285714,0.06486666667,0.02485714286,0.07223333333,54,,,,,,,,,,
2019-11-09,0.049,0.049,0.049,0.023,0,0.05442857143,0.0662,0.02385714286,0.0727,54,,,,,,,,,,
2019-11-10,0.047,0.047,0.047,0.022,0,0.052,0.06746666667,0.023,0.07316666667,54,,,,,,,,,,
2019-11-11,0.045,0.045,0.045,0.021,0,0.04985714286,0.06863333333,0.02228571429,0.0735,54,,,,,,,,,,
2019-11-12,0.045,0.045,0.045,0.021,0,0.04828571429,0.06976666667,0.02171428571,0.07356666667,54,,,,,,,,,,
2019-11-13,0.044,0.044,0.044,0.034,0,0.047,0.07083333333,0.02328571429,0.07393333333,54,,,,,,,,,,
2019-11-14,0.044,0.044,0.044,0.036,0,0.04614285714,0.07176666667,0.02528571429,0.07276666667,54,,,,,,,,,,
2019-11-15,0.043,0.043,0.043,0.034,0,0.04528571429,0.07233333333,0.02728571429,0.06946666667,54,,,,,,,,,,
2019-11-16,0.046,0.046,0.046,0.062,0,0.04485714286,0.07263333333,0.03285714286,0.06673333333,54,,,,,,,,,,
2019-11-17,0.054,0.054,0.054,0.107,0,0.04585714286,0.0728,0.045,0.065,54,,,,,,,,,,
2019-11-18,0.061,0.061,0.061,0.141,0.1,0.04814285714,0.07263333333,0.06214285714,0.0632,54,,,,,,,,,,
2019-11-19,0.073,0.073,0.073,0.161,0.2,0.05214285714,0.07213333333,0.08214285714,0.06103333333,54,,,,,,,,,,
2019-11-20,0.083,0.083,0.083,0.147,0.5,0.05771428571,0.07133333333,0.09828571429,0.05903333333,54,,,,,,,,,,
2019-11-21,0.09,0.09,0.09,0.124,1.1,0.06428571429,0.0704,0.1108571429,0.0576,54,,,,,,,,,,
2019-11-22,0.096,0.096,0.096,0.123,1.4,0.07185714286,0.06953333333,0.1235714286,0.0573,54,,,,,,,,,,
2019-11-23,0.1,0.1,0.1,0.114,1.7,0.07957142857,0.06883333333,0.131,0.05763333333,54,,,,,,,,,,
2019-11-24,0.101,0.101,0.101,0.096,1.6,0.08628571429,0.06833333333,0.1294285714,0.05816666667,54,,,,,,,,,,
2019-11-25,0.1,0.1,0.1,0.084,1.4,0.09185714286,0.068,0.1212857143,0.05883333333,54,,,,,,,,,,
2019-11-26,0.105,0.105,0.105,0.115,1.3,0.09642857143,0.06806666667,0.1147142857,0.06093333333,54,,,,,,,,,,
2019-11-27,0.113,0.113,0.113,0.127,1.1,0.1007142857,0.06866666667,0.1118571429,0.0637,54,,,,,,,,,,
2019-11-28,0.117,0.117,0.117,0.115,0.5,0.1045714286,0.0696,0.1105714286,0.06616666667,54,,,,,,,,,,
2019-11-29,0.118,0.118,0.118,0.097,0,0.1077142857,0.07076666667,0.1068571429,0.06816666667,54,,,,,,,,,,
2019-11-30,0.114,0.114,0.114,0.08,0,0.1097142857,0.072,0.102,0.06966666667,54,,,,,,,,,,
2019-12-01,0.108,0.108,0.108,0.067,0,0.1107142857,0.0732,0.09785714286,0.07083333333,54,,,,,,,,,,
2019-12-02,0.102,0.102,0.102,0.056,0,0.111,0.07433333333,0.09385714286,0.0717,54,,,,,,,,,,
2019-12-03,0.096,0.096,0.096,0.047,0,0.1097142857,0.0754,0.08414285714,0.07233333333,54,,,,,,,,,,
2019-12-04,0.089,0.089,0.089,0.042,0,0.1062857143,0.07636666667,0.072,0.07286666667,54,,,,,,,,,,
2019-12-05,0.087,0.087,0.087,0.083,0,0.102,0.0774,0.06742857143,0.0748,54,,,,,,,,,,
2019-12-06,0.09,0.09,0.09,0.119,0,0.098,0.07863333333,0.07057142857,0.078,54,,,,,,,,,,
2019-12-07,0.095,0.095,0.095,0.115,0,0.09528571429,0.08013333333,0.07557142857,0.0811,54,,,,,,,,,,
2019-12-08,0.1,0.1,0.1,0.101,0,0.09414285714,0.08183333333,0.08042857143,0.0838,54,,,,,,,,,,
2019-12-09,0.102,0.102,0.102,0.09,0,0.09414285714,0.0836,0.08528571429,0.08603333333,54,,,,,,,,,,
2019-12-10,0.1,0.1,0.1,0.077,0,0.09471428571,0.08536666667,0.08957142857,0.08786666667,54,,,,,,,,,,
2019-12-11,0.097,0.097,0.097,0.074,0,0.09585714286,0.0871,0.09414285714,0.08963333333,54,,,,,,,,,,
2019-12-12,0.094,0.094,0.094,0.079,0,0.09685714286,0.08873333333,0.09357142857,0.09156666667,54,,,,,,,,,,
2019-12-13,0.094,0.094,0.094,0.082,0,0.09742857143,0.0904,0.08828571429,0.09316666667,54,,,,,,,,,,
2019-12-14,0.096,0.096,0.096,0.095,0,0.09757142857,0.09213333333,0.08542857143,0.09513333333,54,,,,,,,,,,
2019-12-15,0.098,0.098,0.098,0.106,0,0.09728571429,0.09396666667,0.08614285714,0.09753333333,54,,,,,,,,,,
2019-12-16,0.1,0.1,0.1,0.105,0.1,0.097,0.09576666667,0.08828571429,0.09896666667,54,,,,,,,,,,
2019-12-17,0.101,0.101,0.101,0.1,0.1,0.09714285714,0.09733333333,0.09157142857,0.09873333333,54,,,,,,,,,,
2019-12-18,0.101,0.101,0.101,0.088,0,0.09771428571,0.09866666667,0.09357142857,0.09696666667,54,,,,,,,,,,
2019-12-19,0.1,0.1,0.1,0.073,0,0.09857142857,0.09956666667,0.09271428571,0.09403333333,54,,,,,,,,,,
2019-12-20,0.097,0.097,0.097,0.065,0,0.099,0.1000333333,0.09028571429,0.0913,54,,,,,,,,,,
2019-12-21,0.097,0.097,0.097,0.09,0,0.09914285714,0.1002666667,0.08957142857,0.09016666667,54,,,,,,,,,,
2019-12-22,0.098,0.098,0.098,0.101,0,0.09914285714,0.1003333333,0.08885714286,0.08943333333,54,,,,,,,,,,
2019-12-23,0.098,0.098,0.098,0.089,0,0.09885714286,0.1002666667,0.08657142857,0.0886,54,,,,,,,,,,
2019-12-24,0.097,0.097,0.097,0.074,0,0.09828571429,0.1001333333,0.08285714286,0.08786666667,54,,,,,,,,,,
2019-12-25,0.094,0.094,0.094,0.064,0,0.09728571429,0.09993333333,0.07942857143,0.0872,54,,,,,,,,,,
2019-12-26,0.091,0.091,0.091,0.056,0,0.096,0.09946666667,0.077,0.08523333333,54,,,,,,,,,,
2019-12-27,0.086,0.086,0.086,0.047,0,0.09442857143,0.09856666667,0.07442857143,0.08256666667,54,,,,,,,,,,
2019-12-28,0.081,0.081,0.081,0.042,0,0.09214285714,0.09736666667,0.06757142857,0.08013333333,54,,,,,,,,,,
2019-12-29,0.078,0.078,0.078,0.062,0,0.08928571429,0.09603333333,0.062,0.07896666667,54,,,,,,,,,,
2019-12-30,0.077,0.077,0.077,0.085,0,0.08628571429,0.0948,0.06142857143,0.07913333333,54,,,,,,,,,,
2019-12-31,0.078,0.078,0.078,0.08,0.3,0.08357142857,0.0938,0.06228571429,0.07956666667,54,,,,,,,,,,
2020-01-01,0.077,0.077,0.077,0.064,0.7,0.08114285714,0.09296666667,0.06228571429,0.07983333333,54,,,,,,,,,,
2020-01-02,0.075,0.075,0.075,0.05,1.3,0.07885714286,0.09226666667,0.06142857143,0.07993333333,54,,,,,,,,,,
2020-01-03,0.071,0.071,0.071,0.043,1.6,0.07671428571,0.09166666667,0.06085714286,0.07996666667,54,,,,,,,,,,
2020-01-04,0.068,0.068,0.068,0.04,1.3,0.07485714286,0.09103333333,0.06057142857,0.07853333333,54,,,,,,,,,,
2020-01-05,0.065,0.065,0.065,0.037,0.8,0.073,0.0902,0.057,0.0758,54,,,,,,,,,,
2020-01-06,0.063,0.063,0.063,0.036,0.9,0.071,0.08913333333,0.05,0.07316666667,54,,,,,,,,,,
2020-01-07,0.06,0.06,0.06,0.038,1.4,0.06842857143,0.0878,0.044,0.07106666667,54,,,,,,,,,,
2020-01-08,0.058,0.058,0.058,0.037,2,0.06571428571,0.08633333333,0.04014285714,0.0693,54,,,,,,,,,,
2020-01-09,0.055,0.055,0.055,0.033,1.7,0.06285714286,0.08483333333,0.03771428571,0.06783333333,54,,,,,,,,,,
2020-01-10,0.053,0.053,0.053,0.03,0.2,0.06028571429,0.08336666667,0.03585714286,0.06636666667,54,,,,,,,,,,
2020-01-11,0.051,0.051,0.051,0.028,0.2,0.05785714286,0.08193333333,0.03414285714,0.06466666667,54,,,,,,,,,,
2020-01-12,0.049,0.049,0.049,0.027,0.6,0.05557142857,0.08043333333,0.03271428571,0.06283333333,54,,,,,,,,,,
2020-01-13,0.047,0.047,0.047,0.026,0.3,0.05328571429,0.0788,0.03128571429,0.06053333333,54,,,,,,,,,,
2020-01-14,0.046,0.046,0.046,0.026,0.6,0.05128571429,0.07706666667,0.02957142857,0.05786666667,54,,,,,,,,,,
2020-01-15,0.046,0.046,0.046,0.036,1.2,0.04957142857,0.07526666667,0.02942857143,0.05556666667,54,,,,,,,,,,
2020-01-16,0.045,0.045,0.045,0.035,1.7,0.04814285714,0.0734,0.02971428571,0.0534,54,,,,,,,,,,
2020-01-17,0.044,0.044,0.044,0.031,2.1,0.04685714286,0.0715,0.02985714286,0.0515,54,,,,,,,,,,
2020-01-18,0.043,0.043,0.043,0.031,2.3,0.04571428571,0.0696,0.03028571429,0.0501,54,,,,,,,,,,
2020-01-19,0.043,0.043,0.043,0.036,2,0.04485714286,0.0678,0.03157142857,0.04913333333,54,,,,,,,,,,
2020-01-20,0.042,0.042,0.042,0.034,2.2,0.04414285714,0.06596666667,0.03271428571,0.04726666667,54,,,,,,,,,,
2020-01-21,0.041,0.041,0.041,0.03,2.5,0.04342857143,0.06406666667,0.03328571429,0.0449,54,,,,,,,,,,
